station,Date,Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar_radiation,Next_Tmax,Next_Tmin
17,2013-06-08,27.4,22.6,55.56266022,97.09986115,32.55638306,23.81665323,5.305305873,129.6576681,0.583710204,0.31476444,0.174599564,0.086329951,0.0,0.0,0.1492946584117647,0.0,37.6181,127.099,53.4712,0.697,5275.314941,31.4,22.9
18,2013-06-08,28.5,23.1,59.01767349,93.82546234,32.38978207,24.21777282,5.624381224,94.59886058,0.554361458,0.449517652,0.161538904,0.090293608,0.008241167,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,5258.703613,34.0,24.9
19,2013-06-08,27.1,22.7,52.20623016,92.89256287,32.30864442,24.80496455,6.072291305,49.20205037,0.600685916,0.377796415,0.143069638,0.093394556,0.030847836,0.0,0.1492946584117647,0.0,37.5776,126.938,75.0924,1.7678,5303.9375,32.2,25.0
20,2013-06-08,27.5,23.2,57.29512787,98.40887451,31.07892207,24.12857615,7.602921883,88.91827647,0.541912959,0.274669461,0.166354501,0.051613891,0.003186008,0.0,0.1492946584117647,0.0,37.6181,127.004,146.554,4.7296,5353.847168,32.3,24.1
21,2013-06-08,29.37304128053917,24.019624413145543,50.55466843,92.84799957,33.98809434,25.01424312,5.869885286,24.09661023,0.585221398,0.421683837,0.191073386,0.081456873,0.003579514,0.0,0.0,0.0,37.5507,127.04,26.298,0.5721,5266.51416,31.9,24.0
22,2013-06-08,28.1,22.6,57.31414413,93.63666534,32.95257517,24.71883114,5.507502913,64.93307249,0.501701993,0.439850092,0.198242701,0.07414384,0.002305745,0.0,0.1492946584117647,0.0,37.5102,127.086,21.9668,0.1332,5255.947266,33.5,24.7
23,2013-06-08,28.3,24.019624413145543,57.7138443,93.15892029,31.98898961,25.38834621,5.355436226,68.30886237,0.594316739,0.440134232,0.165208173,0.116214727,0.314502966,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5255.983398,33.4,25.6
24,2013-06-08,28.7,23.1,54.73077774,92.06690979,32.76763323,25.38685722,5.532073001,43.12675341,0.601250589,0.450095739,0.149620415,0.107317816,0.193791679,0.0,0.0,0.0,37.5237,126.909,17.2956,0.2223,5252.905273,33.4,25.9
25,2013-06-08,28.3,23.0,51.19216156,91.11763763,33.72091136,25.33509379,5.902524153,26.42843894,0.596904166,0.450145595,0.159017381,0.085508765,0.02953746,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5261.985352,33.4,25.3
1,2013-07-08,29.3,23.2,65.09049225,95.7919693,31.21129506,26.13766489,11.79709816,63.37842145,0.338787792,0.326767358,0.138894244,0.046675172,0.0,0.0,0.0,0.0,37.6046,126.991,212.335,2.785,5388.140137,30.3,24.4
2,2013-07-08,31.7,24.019624413145543,57.4703331,88.85231018,33.38663393,27.70666686,9.501139522,47.2387681,0.310625909,0.308044353,0.112238981,0.016575083,0.0,0.0,0.0,0.0,37.6046,127.032,44.7624,0.5141,5247.996582,32.8,26.5
3,2013-07-08,32.2,24.4,52.27891922,85.34325409,34.29122061,28.1900313,8.209924160266006,11.00663238,0.347898696,0.33099507,0.1237563,0.012684381,0.0,0.0,0.0,0.0,37.5776,127.058,33.3068,0.2661,5242.594238,33.6,27.0
4,2013-07-08,32.6,24.7,65.72987366,94.80206299,32.43273548,27.13413478,8.652780394,75.08338682,0.167649344,0.197632304,0.074135291,0.29974117123819094,0.0,0.0,0.0,0.0,37.645,127.022,45.716,2.5348,5233.789063,34.1,27.5
5,2013-07-08,31.8,23.9,60.78632355,93.97163391,32.94984514,26.89614515,8.526801268,104.9965729,0.335623892,0.339856117,0.113303968,0.008342056,0.0,0.0,0.0,0.0,37.5507,127.135,35.038,0.5055,5233.574219,33.5,27.2
6,2013-07-08,33.0,24.9,55.95433044,87.62483215,33.6914775,27.62525843,8.919350167,43.89616307,0.345757943,0.301876928,0.069008032,0.010032876,0.0,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5247.566406,34.5,27.4
7,2013-07-08,32.5,25.9,67.26266479,92.70301056,31.98982838,27.40617336,8.821501791,120.6397934,0.357355526,0.311128923,0.069450624,0.018698091,0.0,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,5225.844238,33.5,27.1
8,2013-07-08,32.9,25.9,64.03771494966634,88.8057251,33.14450598,27.4343218,9.743084192,43.42999228,0.370773014,0.287157068,0.063566371,0.016086539,0.0,0.0,0.0,0.0,37.4697,126.91,52.518,1.5629,5232.047852,33.6,27.4
9,2013-07-08,32.3,24.6,64.03771494966634,91.2308197,32.26208135,27.22207284,9.929546475,89.61715817,0.394157349,0.277001505,0.060812927,0.29974117123819094,0.0,0.0,0.0,0.0,37.4967,126.826,50.9312,0.4125,5255.568848,34.1,23.87390557939914
10,2013-07-08,31.6,24.019624413145543,60.89542389,91.18232727,32.02875292,26.29499781,10.6153359,61.84004466,0.278651287,0.256554106,0.052218135,0.007376153,0.0,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,5209.735352,32.8,26.1
11,2013-07-08,32.9,24.6,54.46624756,88.15239716,33.98116211,27.56609242,8.814040283,47.74788221,0.337205771,0.320232182,0.107116149,0.014666688,0.0,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5246.957031,34.9,27.4
12,2013-07-08,31.6,23.6,55.85261154,87.38674927,33.01292455,27.28703423,10.48370234,22.27822826,0.375810397,0.322335074,0.109455546,0.016081019,0.0,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5295.601074,33.6,25.5
13,2013-07-08,32.7,25.2,52.06259537,86.10566711,34.18996308,27.72034232,9.022655229,27.10154072,0.332359197,0.345990191,0.125991852,0.017030269,0.0,0.0,0.0,0.0,37.5776,127.083,59.8324,2.6865,5228.069824,34.3,27.5
14,2013-07-08,32.2,25.2,56.14358139,86.53967285,33.72838373,27.88608482,10.13602404,12.66112516,0.403626012,0.30871616,0.071860879,0.02111885,0.0,0.0,0.0,0.0,37.4967,126.927,30.968,0.618,5232.834961,33.6,26.9
15,2013-07-08,31.4,25.1,57.09982681,87.10690308,33.47504436,27.88952223,9.667809943,26.20074157,0.404218304,0.299585155,0.092217147,0.017836601,0.0,0.0,0.1492946584117647,0.0,37.5507,126.937,30.0464,0.8552,5250.300781,33.1,26.2
16,2013-07-08,31.4,23.4,60.14890671,89.13375854,32.98889975,27.1969347,8.809657792,92.40940297,0.275278198,0.218032795,0.045610333,0.001256194,0.0,0.0,0.0,0.0,37.4697,126.995,82.2912,2.2579,5213.21875,33.0,25.7
17,2013-07-08,31.2,22.9,59.97941208,90.97035217,33.04865135,27.15026479,8.224565725,114.7826809,0.323777583,0.338074917,0.129184253,0.019029952,0.0,0.001730495,0.0,0.0,37.6181,127.099,53.4712,0.697,5247.696289,33.3,25.3
18,2013-07-08,33.6,25.0,59.03556442,90.70215607,33.29157077,27.14712316,7.746523082,92.06767098,0.336304391,0.271671695,0.050222823,0.29974117123819094,0.0,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,5230.736816,35.3,27.4
19,2013-07-08,31.7,25.1,58.84399033,88.76277161,32.93998405,27.5233728,9.457481047,36.8003184,0.359292852,0.308475965,0.103807272,0.024403703,0.0,0.0,0.0,0.0,37.5776,126.938,75.0924,1.7678,5276.602539,33.3,26.7
20,2013-07-08,31.9,24.5,68.86344147,97.65678406,31.15374371,26.37344204,13.71717771,63.19756727,0.279501398,0.306111664,0.112858042,0.019422379,0.0,0.0,0.0,0.0,37.6181,127.004,146.554,4.7296,5326.949707,33.2,26.9
21,2013-07-08,31.6,24.019624413145543,53.06941986,85.83052063,34.20211784,28.16300689,9.742073615,11.83508974,0.329825314,0.311603519,0.100963264,0.013126625,0.0,0.0,0.0,0.0,37.5507,127.04,26.298,0.5721,5239.072266,33.2,26.9
22,2013-07-08,32.7,24.019624413145543,64.03771494966634,89.83992004,33.53031191,27.40597932,8.275805831,72.59692097,0.299611412,0.314743693,0.07829905,0.003668255,0.0,0.0,0.0,0.0,37.5102,127.086,21.9668,0.1332,5228.34668,34.6,27.2
23,2013-07-08,32.8,25.8,62.73511124,89.72828674,32.57938029,27.71517792,8.209924160266006,77.36298513,0.37587339,0.27181509,0.078384021,0.29974117123819094,0.0,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5228.443848,35.0,27.4
24,2013-07-08,32.9,25.9,58.77249908,87.8817749,33.26942544,27.86186061,9.78335762,40.26770941,0.395089897,0.277332772,0.077160078,0.01618637,0.0,0.0,0.0,0.0,37.5237,126.909,17.2956,0.2223,5225.286621,33.9,27.5
25,2013-07-08,33.2,25.3,54.50260544,85.46768188,34.08364531,28.13619336,9.600811819,17.16188749,0.399421172,0.301374354,0.086532277,0.01771137,0.0,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5234.533203,34.0,27.5
1,2013-08-08,29.37304128053917,24.019624413145543,74.49182892,98.36515808,29.7730877,26.01870818,10.93369418,57.16362869,0.48326355,0.563801635,0.202973711,0.251114739,0.275671701,0.002514098,0.0,0.0,37.6046,126.991,212.335,2.785,5360.637207,28.4,25.1
2,2013-08-08,32.4,26.6,68.06339264,93.25058746,31.97647317,27.67325459,8.905419449,54.58410088,0.509825714,0.454171623,0.130331031,0.200838417,0.317640762,0.003364684,0.0,0.0,37.6046,127.032,44.7624,0.5141,5219.932129,32.9,27.7
3,2013-08-08,33.2,27.1,69.52423096,90.57126617,32.06136999,27.96396743,8.996160428,25.13175587,0.529710662,0.524126622,0.210725724,0.233758556,0.477187514,0.012564624,0.0,0.0,37.5776,127.058,33.3068,0.2661,5214.541016,31.3,27.7
4,2013-08-08,33.1,27.6,68.09293365,96.0643692,31.8638023,27.16997401,8.155876676,81.42307539,0.431086517,0.376705651,0.05452972,0.29974117123819094,0.140192072,0.009569019,0.0,0.0,37.645,127.022,45.716,2.5348,5205.58252,32.7,28.3
5,2013-08-08,33.1,27.2,79.47586823,94.05441284,30.60759068,27.61239474,8.209924160266006,88.82630754,0.479910579,0.538538871,0.185602628,0.29974117123819094,0.759637356,0.203026326,0.0,0.0,37.5507,127.135,35.038,0.5055,5205.333984,32.2,27.5
6,2013-08-08,33.9,27.6,76.95419312,93.10984039,30.444154,27.58191823,8.826567054,48.81848947,0.461477211,0.554742363,0.262374654,0.170403793,1.18004624,0.470765258,0.0,0.0,37.5102,127.042,54.6384,0.1457,5219.310059,31.7,27.6
7,2013-08-08,33.2,27.2,70.32125854,95.38892365,30.55508433,27.17016788,8.231914779,102.4075637,0.383026304,0.432415056,0.16705345,0.216199574,0.815837701,5.2e-05,0.0,0.0,37.5776,126.838,12.37,0.0985,5197.706055,31.5,27.6
8,2013-08-08,33.6,27.5,80.89341736,93.50936127,30.00056152,27.23026607,9.096713702,33.823283,0.336993483,0.561917705,0.304774043,0.29974117123819094,0.206450303,0.0,0.1492946584117647,0.0,37.4697,126.91,52.518,1.5629,5203.581055,31.1,27.7
9,2013-08-08,34.0,26.3,81.63710022,95.54497528,30.05132324,26.97653379,8.947287103,71.89968375,0.402706601,0.479547742,0.261014236,0.195119401,0.910439253,0.453680361,0.0,0.0,37.4967,126.826,50.9312,0.4125,5227.494629,31.5,23.87390557939914
10,2013-08-08,32.6,26.2,83.82366943,95.27996063,28.48035193,26.45251223,8.209924160266006,29.42592907,0.322464083,0.599146931,0.330459446,0.29974117123819094,0.030855129,0.0,0.0,0.0,37.4562,126.955,208.507,5.1782,5179.303223,29.83253833049404,26.5
11,2013-08-08,34.0,27.5,75.68373108,92.67852783,31.13581908,27.7901222,8.685163299,52.00501275,0.465735881,0.538207131,0.227334888,0.29974117123819094,1.125309388,0.309346949,0.0,0.0,37.5372,127.085,28.7,0.6233,5219.050781,33.2,27.6
12,2013-08-08,32.6,25.6,74.81295013,94.57003021,30.64745808,27.01013778,9.35877647,35.63566945,0.521442397,0.552936494,0.261443643,0.225056211,1.09337163,0.092128764,0.0,0.0,37.5507,126.988,132.118,0.5931,5267.225586,31.3,26.1
13,2013-08-08,34.0,27.5,69.41934967,90.35401917,31.96626329,27.88712255,8.783129116,36.19044622,0.489069972,0.524519725,0.205736661,0.225117832,0.460158428,0.009074043,0.0,0.0,37.5776,127.083,59.8324,2.6865,5199.567383,31.7,23.87390557939914
14,2013-08-08,33.3,27.1,77.63656616,93.23701477,30.64362844,27.47178021,9.047454079,28.77945081,0.346386729,0.58987908,0.288050369,0.190463101,1.048176209,0.250442605,0.0,0.0,37.4967,126.927,30.968,0.618,5204.627441,31.3,27.4
15,2013-08-08,32.5,26.3,72.87329865,94.11039734,31.12506199,27.61121842,8.403190513,38.04751905,0.425498903,0.539762526,0.279500362,0.221179744,1.11402758,0.08678804,0.1492946584117647,0.0,37.5507,126.937,30.0464,0.8552,5222.419434,31.0,26.8
16,2013-08-08,32.8,25.7,82.78269959,92.99344635,29.53051824,27.44649516,9.131061574,53.341971,0.272109504,0.568740809,0.291553217,0.107240929,0.049179425,0.0,0.0,0.0,37.4697,126.995,82.2912,2.2579,5184.143555,31.1,26.2
17,2013-08-08,33.2,25.4,68.97570038,93.21067047,31.61348858,27.60697887,8.547473073,105.0164179,0.473406242,0.473355494,0.135616957,0.219506853,0.250759363,0.0,0.1492946584117647,0.0,37.6181,127.099,53.4712,0.697,5219.497559,31.6,27.3
18,2013-08-08,34.7,27.5,80.74968719,91.67580414,29.98943788,27.7533138,8.462564429,60.25561976,0.346535984,0.544413093,0.263621792,0.106844409,0.177449008,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,5202.184082,32.9,27.2
19,2013-08-08,32.9,26.9,70.29227448,94.30224609,30.94448926,27.13276253,8.309695363,40.86830445,0.430138139,0.55032204,0.260388894,0.236143043,0.549803654,0.016756238,0.0,0.0,37.5776,126.938,75.0924,1.7678,5248.685547,31.4,27.2
20,2013-08-08,32.7,26.9,75.71113586,99.02169037,30.19417181,26.33412425,12.32481921,64.50942878,0.496991114,0.469940424,0.131673543,0.15508038,0.220588345,0.000152307,0.0,0.0,37.6181,127.004,146.554,4.7296,5299.466797,31.5,27.5
21,2013-08-08,33.0,27.1,72.73619843,92.94882202,31.64871839,27.71476277,9.092752159,30.98235716,0.498452259,0.554529126,0.216284511,0.197028518,1.018234253,0.11239212,0.0,0.0,37.5507,127.04,26.298,0.5721,5211.047852,30.7,27.5
22,2013-08-08,33.9,27.3,78.70860291,91.88885498,30.53553808,28.03794937,8.209924160266006,64.9739275,0.426578052,0.522736164,0.226152714,0.141872633,1.007148981,0.392800691,0.0,0.0,37.5102,127.086,21.9668,0.1332,5200.162598,33.1,27.0
23,2013-08-08,33.6,27.4,77.4979248,94.47729492,30.53787496,27.53987614,8.288438161,66.7728494,0.356741115,0.512184186,0.248293355,0.191536814,1.254030863,0.134318856,0.0,0.0,37.5372,126.891,15.5876,0.1554,5200.321777,32.3,28.0
24,2013-08-08,33.9,27.6,64.03771494966634,93.82417297,30.82410448,27.58793172,8.510893325,48.51728686,0.363524025,0.56338552,0.25917536,0.182156212,1.53915453,0.363353619,0.0,0.0,37.5237,126.909,17.2956,0.2223,5197.084473,31.6,28.0
25,2013-08-08,33.5,27.5,64.03771494966634,93.46297455,31.03976217,27.6629679,8.553027232,36.94871457,0.440901281,0.560601424,0.270601954,0.207963142,1.58770593,0.46720693,0.0,0.0,37.5237,126.97,19.5844,0.2713,5206.499023,31.7,28.3
1,2013-09-08,28.4,25.1,64.03771494966634,97.00575256,31.30433824,23.71769914,10.09589545,102.9719503,0.642683465,0.333628099,9.43e-05,0.0,11.40648557,0.0,0.0,0.0,37.6046,126.991,212.335,2.785,5332.533691,27.6,23.6
2,2013-09-08,32.2,27.8,44.83058929,92.88594055,33.46298756,25.20159925,7.723374168,77.71603777,0.637376926,0.310790597,3.43e-05,0.0,10.23523394,0.00637492,0.0,0.0,37.6046,127.032,44.7624,0.5141,5191.268555,31.1,24.1
3,2013-09-08,31.1,27.7,39.48224258,90.94779205,34.42377452,25.58495078,8.209924160266006,42.07147803,0.637074585,0.314503759,0.000812021,0.29974117123819094,10.8811483,0.0,0.0,0.0,37.5776,127.058,33.3068,0.2661,5185.890137,29.3,25.3
4,2013-09-08,32.4,28.3,51.05118942,97.84223175,32.54460029,24.59180211,8.209924160266006,105.816558,0.665961101,0.309052379,0.0,0.0,10.65673088,8.47e-05,0.0,0.0,37.645,127.022,45.716,2.5348,5176.915039,31.3,26.2
5,2013-09-08,31.5,27.6,48.5890274,95.38200378,33.11360591,25.22684567,8.209924160266006,149.7705431,0.622016033,0.275949812,0.002084717,0.0,8.273922683,0.011374395,0.0,0.0,37.5507,127.135,35.038,0.5055,5176.493164,29.7,24.5
6,2013-09-08,31.4,27.7,44.35929489,89.5749588,33.68971518,25.61507335,8.64389499,81.63183276,0.631001041,0.291408897,0.000736437,0.0,9.38115983,0.0,0.0,0.0,37.5102,127.042,54.6384,0.1457,5190.454102,30.0,26.0
7,2013-09-08,31.3,27.6,64.03771494966634,93.2412796,31.23154719,25.50469073,7.378210078,153.7795456,0.691629227,0.226762604,0.001992449,0.0,13.61614409,0.0,0.0,0.0,37.5776,126.838,12.37,0.0985,5168.971191,29.8,26.2
8,2013-09-08,30.9,27.8,50.60370636,91.6439209,32.8183428,25.16224421,8.837843001,78.49707095,0.665159427,0.245884796,0.001308768,0.0,9.984980835,0.0,0.0,0.0,37.4697,126.91,52.518,1.5629,5174.513672,29.6,25.5
9,2013-09-08,31.1,26.8,57.05904007,92.41469574,31.64451749,24.9525148,8.278344313,125.0737855,0.718303782,0.259924545,0.000852036,0.0,7.222334946,0.0,0.1492946584117647,0.0,37.4967,126.826,50.9312,0.4125,5198.822266,28.9,24.3
10,2013-09-08,29.7,26.7,51.86318207,92.95281982,31.53484194,24.0347639,9.459072789,97.32281164,0.626784369,0.280257764,0.00073126,0.0,10.982627,0.001007125,0.0,0.0,37.4562,126.955,208.507,5.1782,5148.257813,30.1,23.8
11,2013-09-08,32.1,28.0,42.40192032,91.07833862,34.32065646,25.76439229,8.559933265,85.7432553,0.633043676,0.284483992,0.001117093,0.0,8.747305482,0.0,0.0,0.0,37.5372,127.085,28.7,0.6233,5190.547852,30.1,25.2
12,2013-09-08,30.7,26.2,64.03771494966634,93.23899078,33.02926609,24.82412872,9.038387458,55.31156913,0.642186109,0.309428342,3.6e-05,0.0,10.32606206,0.0,0.0,0.0,37.5507,126.988,132.118,0.5931,5238.246582,30.7,25.1
13,2013-09-08,31.6,28.1,39.0240593,90.92180634,34.45001611,25.54860801,8.366321484,60.17165176,0.639152135,0.267537366,2.63e-05,0.0,10.21339856,0.003914118,0.0,0.0,37.5776,127.083,59.8324,2.6865,5170.464355,29.9,26.3
14,2013-09-08,30.8,27.5,46.27256775,88.57980347,33.62713809,25.47418566,9.179165284,48.49921715,0.710334729,0.252510928,0.0,0.0,8.68142653,0.0,0.0,0.0,37.4967,126.927,30.968,0.618,5175.822266,30.1,24.6
15,2013-09-08,30.4,27.0,45.83706284,90.2304306,33.2543575,25.6062893,8.368872623,58.78688685,0.721190878,0.291532231,0.002230171,0.0,9.602833751,0.0,0.0,0.0,37.5507,126.937,30.0464,0.8552,5193.940918,29.2,25.6
16,2013-09-08,30.8,26.5,51.0997467,91.00849915,32.43462243,25.10095743,8.938055654,125.2845432,0.618142866,0.274511872,0.001443026,0.0,10.32296984,0.0007808,0.0,0.0,37.4697,126.995,82.2912,2.2579,5154.463867,29.3,24.0
17,2013-09-08,31.4,27.4,48.52956772,94.0855484,33.06998632,24.93813826,8.048830887,148.6440782,0.596974389,0.340061366,0.010239416,0.0,8.545051441,0.003224891,0.0,0.0,37.6181,127.099,53.4712,0.697,5190.702148,29.7,23.3
18,2013-09-08,31.8,27.2,50.34669113,91.16435242,32.81309495,25.22210524,8.579892854,128.5256279,0.638204869,0.280218213,0.001612644,0.29974117123819094,9.47989058,0.0,0.0,0.0,37.4832,127.024,56.4448,1.2313,5173.03125,30.6,25.7
19,2013-09-08,31.2,27.3,46.88344574,91.39226532,32.7289895,25.19877706,8.349208097,67.38729982,0.68354713,0.298850653,0.004419474,0.0,13.93046903,0.0,0.1492946584117647,0.0,37.5776,126.938,75.0924,1.7678,5220.168945,30.0,24.4
20,2013-09-08,31.4,27.6,53.95265579,98.60717773,31.37818833,23.83346804,8.209924160266006,107.3727086,0.627233652,0.330918364,0.0,0.0,10.71691635,0.003566514,0.0,0.0,37.6181,127.004,146.554,4.7296,5271.386719,30.4,25.0
21,2013-09-08,30.6,27.6,40.58737564,91.55688477,34.3398897,25.62361231,8.611710986,44.63346859,0.642839245,0.293144724,6.63e-05,0.29974117123819094,10.48204333,0.0,0.0,0.0,37.5507,127.04,26.298,0.5721,5182.42627,28.9,25.2
22,2013-09-08,32.7,24.019624413145543,47.03622818,89.36838531,33.5415568,25.61486337,8.547028462,114.7023737,0.605635251,0.291927274,0.001835583,0.0,8.072121418,0.000477265,0.0,0.0,37.5102,127.086,21.9668,0.1332,5171.381348,29.6,24.9
23,2013-09-08,31.9,28.0,64.03771494966634,90.83420563,32.14938582,25.63008005,8.209924160266006,109.8871158,0.736658914,0.242036212,0.000356516,0.0,8.627034298,0.0,0.0,0.0,37.5372,126.891,15.5876,0.1554,5171.602051,30.2,25.8
24,2013-09-08,31.4,24.019624413145543,48.94895935,89.98540497,33.01312174,25.58350318,8.42776674,73.82912588,0.746892717,0.243804471,5.66e-05,0.0,7.025791098,0.0,0.0,0.0,37.5237,126.909,17.2956,0.2223,5168.284668,30.2,26.3
25,2013-09-08,31.3,24.019624413145543,43.4512291,90.76728821,34.07638344,25.66593622,8.853537957,51.6967357,0.685680276,0.293611708,4.95e-06,0.0,9.569253392,0.0,0.0,0.0,37.5237,126.97,19.5844,0.2713,5177.867676,30.3,26.1
1,2013-10-08,27.1,24.5,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.6046,126.991,212.335,2.785,5304.412598,31.4,22.3
2,2013-10-08,29.7,24.019624413145543,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.6046,127.032,44.7624,0.5141,5162.595703,34.3,23.2
3,2013-10-08,29.1,25.9,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5776,127.058,33.3068,0.2661,5157.235352,33.9,24.0
4,2013-10-08,30.8,27.3,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.645,127.022,45.716,2.5348,5148.043945,34.9,24.5
5,2013-10-08,29.7,25.7,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5507,127.135,35.038,0.5055,5147.667969,32.9,23.3
6,2013-10-08,29.6,26.4,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5102,127.042,54.6384,0.1457,5161.604004,34.8,24.2
7,2013-10-08,29.5,26.8,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5776,126.838,12.37,0.0985,5140.230957,34.7,25.2
8,2013-10-08,29.4,24.019624413145543,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.4697,126.91,52.518,1.5629,5145.487793,34.1,25.1
9,2013-10-08,28.6,25.5,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.4967,126.826,50.9312,0.4125,5170.14502,33.9,23.6
10,2013-10-08,29.0,24.2,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.4562,126.955,208.507,5.1782,5117.305176,33.5,22.8
11,2013-10-08,30.0,25.6,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5372,127.085,28.7,0.6233,5162.046875,36.6,24.0
12,2013-10-08,29.3,25.9,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5507,126.988,132.118,0.5931,5209.300293,34.5,23.0
13,2013-10-08,29.8,24.019624413145543,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5776,127.083,59.8324,2.6865,5141.434082,34.4,24.1
14,2013-10-08,29.4,24.019624413145543,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.4967,126.927,30.968,0.618,5147.032227,33.9,24.6
15,2013-10-08,28.6,26.2,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.5507,126.937,30.0464,0.8552,5165.472656,33.1,24.3
16,2013-10-08,28.7,24.5,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.4697,126.995,82.2912,2.2579,5124.78125,33.0,23.0
17,2013-10-08,29.1,24.019624413145543,64.03771494966634,91.9096030376851,29.68337677506383,24.606820381199995,8.209924160266006,55.51020326470979,0.4867457452740426,0.44450002814042555,0.32927503110127654,0.29974117123819094,1.2806811846451065,0.9990401370008509,0.1492946584117647,0.30265976625702123,37.6181,127.099,53.4712,0.697,5161.928223,32.7,22.4
